zip_code,city,state
88049,Mimbres,New Mexico
87939,Monticello,New Mexico
88265,Monument,New Mexico
87035,Moriarty,New Mexico
87036,Mountainair,New Mexico
88051,Mule Creek,New Mexico
87037,Nageezi,New Mexico
88430,Nara Visa,New Mexico
87325,Naschitti,New Mexico
87419,Navajo Dam,New Mexico
87038,New Laguna,New Mexico
87503,New Mexico State Capitol,New Mexico
87509,New Mexico Tax Rev Dept,New Mexico
87455,Newcomb,New Mexico
88341,Nogal,New Mexico
87549,Ojo Caliente,New Mexico
87735,Ojo Feliz,New Mexico
87829,Omega,New Mexico
88052,Organ,New Mexico
88342,Orogrande,New Mexico
87040,Paguate,New Mexico
88435,Pastura,New Mexico
87041,Pena Blanca,New Mexico
87553,Penasco,New Mexico
87742,Pendaries,New Mexico
88126,Pep,New Mexico
87554,Petaca,New Mexico
88343,Picacho,New Mexico
87827,Pie Town,New Mexico
87571,Pilar,New Mexico
87357,Pinehill,New Mexico
88053,Pinos Altos,New Mexico
87043,Placitas,New Mexico
88135,Pleasant Hill,New Mexico
87828,Polvadera,New Mexico
87044,Ponderosa,New Mexico
87045,Prewitt,New Mexico
88433,Quay,New Mexico
87558,Querinda Park,New Mexico
88054,Radium Sprgs,New Mexico
87736,Rainsville,New Mexico
87322,Rehoboth,New Mexico
87562,Rencona,New Mexico
87940,Rincon,New Mexico
87064,Rito de las Sillas,New Mexico
88056,Rodeo,New Mexico
88202,Roswell,New Mexico
88203,Roswell,New Mexico
87743,Roy,New Mexico
88355,Ruidoso,New Mexico
88346,Ruidoso Downs,New Mexico
88133,Saint Vrain,New Mexico
87941,Salem,New Mexico
87564,San Cristobal,New Mexico
87565,San Jose,New Mexico
88058,San Miguel,New Mexico
88348,San Patricio,New Mexico
87051,San Rafael,New Mexico
87053,San Ysidro,New Mexico
87461,Sanostee,New Mexico
87567,Santa Cruz,New Mexico
87502,Santa Fe,New Mexico
87504,Santa Fe,New Mexico
87507,Santa Fe,New Mexico
87508,Santa Fe,New Mexico
87592,Santa Fe,New Mexico
87594,Santa Fe,New Mexico
88063,Santa Teresa,New Mexico
87052,Santo Domingo Pueblo,New Mexico
88436,Sedan,New Mexico
87364,Sheep Springs,New Mexico
88062,Silver City,New Mexico
87365,Smith Lake,New Mexico
87746,Solano,New Mexico
87056,Stanley,New Mexico
88349,Sunspot,New Mexico
88134,Taiban,New Mexico
87525,Taos Ski Valley,New Mexico
88267,Tatum,New Mexico
87574,Tesuque,New Mexico
87323,Thoreau,New Mexico
88352,Three Rivers,New Mexico
87060,Tome,New Mexico
87061,Torreon,New Mexico
88439,Trementina,New Mexico
87577,Tres Piedras,New Mexico
88401,Tucumcari,New Mexico
88065,Tyrone,New Mexico
87749,Ute Park,New Mexico
88072,Vado,New Mexico
87580,Valdez,New Mexico
87750,Valmora,New Mexico
87421,Waterflow,New Mexico
87753,Watrous,New Mexico
88354,Weed,New Mexico
88268,Whites City,New Mexico
89001,Alamo,Nevada
89017,Alamo,Nevada
89020,Amargosa Valley,Nevada
89506,Anderson Acres,Nevada
89418,Apache,Nevada
89118,Arden,Nevada
89835,Arthur,Nevada
89444,Aurora,Nevada
89310,Austin,Nevada
89415,Babbitt,Nevada
89311,Baker,Nevada
89820,Battle Mountain,Nevada
89003,Beatty,Nevada
89821,Beowawe,Nevada
89004,Blue Diamond,Nevada
89508,Bordertown,Nevada
89445,Bottle Creek,Nevada
89005,Boulder City,Nevada
89006,Boulder City,Nevada
89704,Branch #1,Nevada
89007,Bunkerville,Nevada
89039,Cal Nev Ari,Nevada
89124,Calico Basin,Nevada
89015,Calico Ridge,Nevada
89008,Caliente,Nevada
89510,Cannon International Airport,Nevada
89822,Carlin,Nevada
89406,Carroll Station,Nevada
89701,Carson City,Nevada
89702,Carson City,Nevada
89703,Carson City,Nevada
89705,Carson City,Nevada
89706,Carson City,Nevada
89711,Carson City,Nevada
89712,Carson City,Nevada
89713,Carson City,Nevada
89714,Carson City,Nevada
89721,Carson City,Nevada
89045,Carvers,Nevada
89043,Caselton,Nevada
89448,Cave Rock,Nevada
89410,Centerville,Nevada
89430,Central Valley,Nevada
89301,Cherry Creek,Nevada
88901,Citibank,Nevada
88905,Citibank,Nevada
89163,Citibank NV,Nevada
89164,Citibank NV,Nevada
89155,Clark Co Courthouse,Nevada
89049,Coaldale,Nevada
89032,College Park,Nevada
89825,Contact,Nevada
89421,Cordero,Nevada
89046,Cottonwood Cv,Nevada
89037,Coyote Springs,Nevada
89067,Coyote Springs,Nevada
89041,Crystal,Nevada
89048,Crystal,Nevada
89402,Crystal Bay,Nevada
89403,Dayton,Nevada
89823,Deeth,Nevada
89404,Denio,Nevada
89832,Duck Valley,Nevada
89314,Duckwater,Nevada
89010,Dyer,Nevada
89040,Echo Bay,Nevada
89824,Elburz,Nevada
89801,Elko,Nevada
89802,Elko,Nevada
89803,Elko,Nevada
89815,Elko,Nevada
89315,Ely,Nevada
89152,Embarq Telphone,Nevada
89405,Empire,Nevada
89316,Eureka,Nevada
89407,Fallon,Nevada
89496,Fallon,Nevada
89408,Fernley,Nevada
89409,Gabbs,Nevada
89511,Galena,Nevada
89460,Gardnerville,Nevada
89411,Genoa,Nevada
89412,Gerlach,Nevada
89413,Glenbrook,Nevada
89414,Golconda,Nevada
89440,Gold Hill,Nevada
89013,Gold Point,Nevada
89019,Goodsprings,Nevada
89595,Grand Sierra Hotel,Nevada
89014,Green Valley,Nevada
89431,Greenbrae,Nevada
89002,Henderson,Nevada
89009,Henderson,Nevada
89011,Henderson,Nevada
89012,Henderson,Nevada
89016,Henderson,Nevada
89044,Henderson,Nevada
89052,Henderson,Nevada
89053,Henderson,Nevada
89074,Henderson,Nevada
89077,Henderson,Nevada
89502,Hidden Valley,Nevada
89450,Incline Village,Nevada
89451,Incline Village,Nevada
89452,Incline Village,Nevada
89018,Indian Springs,Nevada
89070,Indian Springs,Nevada
89191,Indian Springs Air Force Aux,Nevada
89599,J C Penney Co,Nevada
89023,Jackass Flats,Nevada
89826,Jarbidge,Nevada
89026,Jean,Nevada
89425,King River,Nevada
89153,L V Valley Water Co,Nevada
89449,Lakeridge,Nevada
89828,Lamoille,Nevada
89054,Las Vegas,Nevada
89101,Las Vegas,Nevada
89102,Las Vegas,Nevada
89103,Las Vegas,Nevada
89104,Las Vegas,Nevada
89105,Las Vegas,Nevada
89106,Las Vegas,Nevada
89107,Las Vegas,Nevada
89108,Las Vegas,Nevada
89109,Las Vegas,Nevada
89110,Las Vegas,Nevada
89111,Las Vegas,Nevada
89112,Las Vegas,Nevada
89113,Las Vegas,Nevada
89114,Las Vegas,Nevada
89115,Las Vegas,Nevada
89116,Las Vegas,Nevada
89117,Las Vegas,Nevada
89119,Las Vegas,Nevada
89120,Las Vegas,Nevada
89121,Las Vegas,Nevada
89122,Las Vegas,Nevada
89123,Las Vegas,Nevada
89125,Las Vegas,Nevada
89126,Las Vegas,Nevada
89127,Las Vegas,Nevada
89128,Las Vegas,Nevada
89129,Las Vegas,Nevada
89130,Las Vegas,Nevada
89131,Las Vegas,Nevada
89132,Las Vegas,Nevada
89133,Las Vegas,Nevada
89134,Las Vegas,Nevada
89135,Las Vegas,Nevada
89136,Las Vegas,Nevada
89137,Las Vegas,Nevada
89138,Las Vegas,Nevada
89139,Las Vegas,Nevada
89140,Las Vegas,Nevada
89141,Las Vegas,Nevada
89142,Las Vegas,Nevada
89143,Las Vegas,Nevada
89144,Las Vegas,Nevada
89145,Las Vegas,Nevada
89146,Las Vegas,Nevada
89147,Las Vegas,Nevada
89148,Las Vegas,Nevada
89149,Las Vegas,Nevada
89150,Las Vegas,Nevada
89151,Las Vegas,Nevada
89154,Las Vegas,Nevada
89156,Las Vegas,Nevada
89157,Las Vegas,Nevada
89159,Las Vegas,Nevada
89160,Las Vegas,Nevada
89161,Las Vegas,Nevada
89162,Las Vegas,Nevada
89165,Las Vegas,Nevada
89166,Las Vegas,Nevada
89169,Las Vegas,Nevada
89170,Las Vegas,Nevada
89173,Las Vegas,Nevada
89177,Las Vegas,Nevada
89178,Las Vegas,Nevada
89179,Las Vegas,Nevada
89180,Las Vegas,Nevada
89183,Las Vegas,Nevada
89185,Las Vegas,Nevada
89193,Las Vegas,Nevada
89195,Las Vegas,Nevada
89199,Las Vegas,Nevada
89028,Laughlin,Nevada
89029,Laughlin,Nevada
89503,Lawton,Nevada
89434,Lockwood,Nevada
89021,Logandale,Nevada
89419,Lovelock,Nevada
89317,Lund,Nevada
89420,Luning,Nevada
89022,Manhattan,Nevada
89447,Mason,Nevada
89318,Mc Gill,Nevada
89024,Mesquite,Nevada
89027,Mesquite,Nevada
89034,Mesquite,Nevada
89422,Mina,Nevada
89423,Minden,Nevada
89025,Moapa,Nevada
89523,Mogul,Nevada
89830,Montello,Nevada
89831,Mountain City,Nevada
89424,Nixon,Nevada
89030,No Las Vegas,Nevada
89031,North Las Vegas,Nevada
89033,North Las Vegas,Nevada
89036,North Las Vegas,Nevada
89081,North Las Vegas,Nevada
89084,North Las Vegas,Nevada
89085,North Las Vegas,Nevada
89086,North Las Vegas,Nevada
89087,North Las Vegas,Nevada
89442,Olinghouse,Nevada
89060,Pahrump,Nevada
89061,Pahrump,Nevada
89042,Panaca,Nevada
89426,Paradise Valley,Nevada
89555,Parcel Return Reno,Nevada
89501,Reno,Nevada
89504,Reno,Nevada
89505,Reno,Nevada
89507,Reno,Nevada
89509,Reno,Nevada
89512,Reno,Nevada
89513,Reno,Nevada
89515,Reno,Nevada
89519,Reno,Nevada
89520,Reno,Nevada
89521,Reno,Nevada
89533,Reno,Nevada
89557,Reno,Nevada
89570,Reno,Nevada
89833,Ruby Valley,Nevada
89319,Ruth,Nevada
89427,Schurz,Nevada
89428,Silver City,Nevada
89429,Silver Springs,Nevada
89047,Silverpeak,Nevada
89436,Spanish Springs,Nevada
89441,Spanish Springs,Nevada
89432,Sparks,Nevada
89433,Sparks,Nevada
89435,Sparks,Nevada
89834,Tuscarora,Nevada
89438,Valmy,Nevada
89439,Verdi,Nevada
89883,Wendover,Nevada
89446,Winnemucca,Nevada
11597,115 Crm Firms,New York
11594,115 Firms,New York
11535,Abmps,New York
11750,Abmps,New York
12404,Accord,New York
12405,Acra,New York
13605,Adams,New York
14410,Adams Basin,New York
13606,Adams Center,New York
10579,Adams Corners,New York
13634,Adams Cove,New York
11433,Addisleigh Park,New York
11434,Addisleigh Park,New York
14801,Addison,New York
12808,Adirondack,New York
13730,Afton,New York
10901,Airmont,New York
10952,Airmont,New York
14001,Akron,New York
13655,Akwesasne,New York
14013,Alabama,New York
12201,Albany,New York
12202,Albany,New York
12203,Albany,New York
12204,Albany,New York
12205,Albany,New York
12206,Albany,New York
12207,Albany,New York
12208,Albany,New York
12209,Albany,New York
12210,Albany,New York
12211,Albany,New York
12212,Albany,New York
12214,Albany,New York
12220,Albany,New York
12222,Albany,New York
12223,Albany,New York
12224,Albany,New York
12225,Albany,New York
12226,Albany,New York
12227,Albany,New York
12228,Albany,New York
12229,Albany,New York
12230,Albany,New York
12231,Albany,New York
12232,Albany,New York
12233,Albany,New York
12234,Albany,New York
12235,Albany,New York
12236,Albany,New York
12237,Albany,New York
12238,Albany,New York
12239,Albany,New York
12240,Albany,New York
12241,Albany,New York
12242,Albany,New York
12243,Albany,New York
12244,Albany,New York
12245,Albany,New York
12246,Albany,New York
12247,Albany,New York
12248,Albany,New York
12249,Albany,New York
12250,Albany,New York
12252,Albany,New York
12255,Albany,New York
12256,Albany,New York
12257,Albany,New York
12260,Albany,New York
12261,Albany,New York
12288,Albany,New York
11507,Albertson,New York
12180,Albia,New York
14411,Albion,New York
12916,Alburgh,New York
12007,Alcove,New York
14004,Alden,New York
11003,Alden Manor,New York
12910,Alder Bend,New York
13301,Alder Creek,New York
13607,Alex Bay,New York
14005,Alexander,New York
14802,Alfred,New York
14803,Alfred Station,New York
14706,Allegany,New York
13160,Allens Point,New York
14707,Allentown,New York
11021,Allenwood,New York
10467,Allerton,New York
14708,Alma,New York
14715,Alma,New York
14804,Almond,New York
14805,Alpine,New York
12008,Alplaus,New York
12018,Alps,New York
12009,Altamont,New York
13302,Altmar,New York
14413,Alton,New York
11930,Amagansett,New York
10501,Amawalk,New York
13110,Amber,New York
13843,Ambierville,New York
12501,Amenia,New York
13317,Ames,New York
11499,Amf/Jfk Incoming Express Mai,New York
14051,Amherst,New York
14068,Amherst,New York
14221,Amherst,New York
14226,Amherst,New York
14228,Amherst,New York
14260,Amherst,New York
14261,Amherst,New York
11701,Amity Harbor,New York
11708,Amityville,New York
12010,Amsterdam,New York
12502,Ancram,New York
12503,Ancramdale,New York
13731,Andes,New York
14806,Andover,New York
14709,Angelica,New York
14006,Angola,New York
12504,Annandale,New York
13471,Annsville,New York
13608,Antwerp,New York
13671,Antwerp,New York
13732,Apalachin,New York
13783,Apex,New York
14008,Appleton,New York
13020,Apulia Station,New York
11931,Aquebogue,New York
14009,Arcade,New York
10910,Arden,New York
10502,Ardsley,New York
10503,Ardsley Hdsn,New York
12809,Argyle,New York
12139,Arietta,New York
14807,Arkport,New York
12406,Arkville,New York
12603,Arlington,New York
10504,Armonk,New York
11692,Arverne,New York
11768,Asharoken,New York
12407,Ashland,New York
14710,Ashville,New York
12845,Assembly Point,New York
11101,Astoria,New York
11102,Astoria,New York
11103,Astoria,New York
11104,Astoria,New York
11105,Astoria,New York
11106,Astoria,New York
12015,Athens,New York
12810,Athol,New York
14010,Athol Springs,New York
14808,Atlanta,New York
11509,Atlantic Bch,New York
14011,Attica,New York
13081,Atwater,New York
13338,Atwell,New York
12911,Au Sable Chasm,New York
12912,Au Sable Forks,New York
13021,Auburn,New York
13022,Auburn,New York
13024,Auburn,New York
13425,Augusta,New York
12016,Auriesville,New York
13026,Aurora,New York
12017,Austerlitz,New York
13303,Ava,New York
14809,Avoca,New York
14414,Avon,New York
11702,Babylon,New York
11703,Babylon,New York
11704,Babylon,New York
11707,Babylon,New York
10292,Bache Halsey Stuart Shields,New York
12871,Bacon Hill,New York
13733,Bainbridge,New York
11933,Baiting Hollo,New York
12811,Bakers Mills,New York
12834,Bald Mountain,New York
11510,Baldwin,New York
10505,Baldwin Place,New York
13027,Baldwinsville,New York
12019,Ballston,New York
12020,Ballston Center,New York
12550,Balmville,New York
12506,Bangall,New York
12966,Bangor,New York
14638,Bank of America,New York
10257,Bank of New York,New York
10286,Bank of New York,New York
10203,Bank Of New York Brm,New York
10506,Banksville,New York
10242,Bar Code Church Street,New York
11762,Bar Harbor,New York
13754,Barbourville,New York
10265,Barclay Bank,New York
10954,Bardonia,New York
14012,Barker,New York
12850,Barkersville,New York
12092,Barnerville,New York
13626,Barnes Corners,New York
13304,Barneveld,New York
11558,Barnum Island,New York
12507,Barrytown,New York
12719,Barryville,New York
13440,Bartlett,New York
13775,Bartlett Hollow,New York
13734,Barton,New York
14020,Batavia,New York
14021,Batavia,New York
14810,Bath,New York
11050,Baxter Estates,New York
11743,Bay Hills,New York
11963,Bay Point,New York
11705,Bay Port,New York
11706,Bay Shore,New York
11360,Bay Terrace,New York
13090,Bayberry,New York
11751,Bayberry Point,New York
10469,Baychester,New York
11359,Bayside,New York
11361,Bayside,New York
11364,Bayside Hills,New York
11709,Bayville,New York
12508,Beacon,New York
10911,Bear Mountain,New York
10179,Bear Stearns,New York
12409,Bearsville,New York
14812,Beaver Dams,New York
13305,Beaver Falls,New York
13832,Beaver Meadow,New York
13367,Beaver River,New York
12158,Beckers Corners,New York
10549,Bedford Corners,New York
10507,Bedford Hills,New York
11357,Beechhurst,New York
12901,Beekmantown,New York
12865,Belcher,New York
13787,Belden,New York
14711,Belfast,New York
13327,Belfort,New York
11694,Belle Harbor,New York
11777,Belle Terre,New York
11426,Bellerose,New York
11427,Bellerose Manor,New York
11428,Bellerose Manor,New York
11001,Bellerose Terrace,New York
13611,Belleville,New York
12306,Bellevue,New York
11710,Bellmore,New York
14415,Bellona,New York
11713,Bellport,New York
10912,Bellvale,New York
14813,Belmont,New York
12170,Bemis Heights,New York
14712,Bemus Point,New York
13690,Benson Mines,New York
14416,Bergen,New York
13736,Berkshire,New York
12022,Berlin,New York
12023,Berne,New York
13028,Bernhards Bay,New York
13084,Berwyn,New York
12720,Bethel,New York
12054,Bethlehem,New York
12077,Bethlehem Center,New York
11714,Bethpage,New York
14231,Bflo,New York
14241,Bflo,New York
14273,Bflo,New York
13737,Bible Sch Park,New York
13486,Big Brook,New York
14814,Big Flats,New York
12410,Big Indian,New York
13331,Big Moose,New York
12510,Billings,New York
13901,Binghamton,New York
13902,Binghamton,New York
13903,Binghamton,New York
13904,Binghamton,New York
13905,Binghamton,New York
14714,Black Creek,New York
13612,Black River,New York
14219,Blasdell,New York
10913,Blauvelt,New York
12078,Bleecker,New York
14024,Bliss,New York
13738,Blodgett Mills,New York
14469,Bloomfield,New York
10914,Blooming Grove,New York
12721,Bloomingburg,New York
12913,Bloomingdale,New York
12411,Bloomington,New York
13739,Bloomville,New York
13308,Blossvale,New York
13401,Blossvale,New York
10943,Blue Cross/Blue Shield,New York
12812,Blue Mountain Lake,New York
11715,Blue Point,New York
12870,Blue Ridge,New York
14478,Bluff Point,New York
12047,Boght Corners,New York
11716,Bohemia,New York
12412,Boiceville,New York
12814,Bolton Landing,New York
12914,Bombay,New York
13464,Bonney,New York
13309,Boonville,New York
11424,Borough Hall,New York
14025,Boston,New York
13310,Bouckville,New York
10459,Boulevard,New York
10474,Boulevard,New York
13685,Boultons Beach,New York
13740,Bovina Center,New York
13069,Bowens Corners,New York
10004,Bowling Green,New York
14026,Bowmansville,New York
11780,Box Hill,New York
13083,Boylston,New York
12090,Boyntonville,New York
14815,Bradford,New York
12024,Brainard,New York
12915,Brainardsville,New York
12053,Braman Corners,New York
14418,Branchport,New York
12847,Brandreth,New York
12304,Brandywine,New York
14027,Brant,New York
12815,Brant Lake,New York
13312,Brantingham,New York
13613,Brasher Falls,New York
13642,Brasie Corners,New York
12122,Breakabeen,New York
14816,Breesport,New York
11697,Breezy Point,New York
11717,Brentwood,New York
13029,Brewerton,New York
10509,Brewster,New York
11793,Briar Park,New York
10510,Briarcliff,New York
11435,Briarwood,New York
11932,Bridge Hampton,New York
13030,Bridgeport,New York
13313,Bridgewater,New York
13614,Brier Hill,New York
14610,Brighton,New York
13436,Brightside,New York
11718,Brightwaters,New York
13830,Brisben,New York
13449,BRM Customer,New York
13599,BRM Customer,New York
11693,Broad Channel,New York
12025,Broadalbin,New York
14420,Brockport,New York
14716,Brocton,New York
10451,Bronx,New York
10452,Bronx,New York
10453,Bronx,New York
10454,Bronx,New York
10455,Bronx,New York
10456,Bronx,New York
10457,Bronx,New York
10458,Bronx,New York
10460,Bronx,New York
10461,Bronx,New York
10462,Bronx,New York
10463,Bronx,New York
10464,Bronx,New York
10465,Bronx,New York
10466,Bronx,New York
10468,Bronx,New York
10470,Bronx,New York
10471,Bronx,New York
10472,Bronx,New York
10473,Bronx,New York
10475,Bronx,New York
10499,Bronx,New York
10708,Bronxville,New York
13314,Brookfield,New York
13418,Brookfield,New York
11719,Brookhaven,New York
11201,Brooklyn,New York
11202,Brooklyn,New York
11203,Brooklyn,New York
11204,Brooklyn,New York
11205,Brooklyn,New York
11206,Brooklyn,New York
11207,Brooklyn,New York
11208,Brooklyn,New York
11209,Brooklyn,New York
11210,Brooklyn,New York
11211,Brooklyn,New York
11212,Brooklyn,New York
11213,Brooklyn,New York
11214,Brooklyn,New York
11215,Brooklyn,New York
11216,Brooklyn,New York
11217,Brooklyn,New York
11218,Brooklyn,New York
11219,Brooklyn,New York
11220,Brooklyn,New York
11221,Brooklyn,New York
11222,Brooklyn,New York
11223,Brooklyn,New York
11224,Brooklyn,New York
11225,Brooklyn,New York
11226,Brooklyn,New York
11228,Brooklyn,New York
11229,Brooklyn,New York
11230,Brooklyn,New York
11231,Brooklyn,New York
11232,Brooklyn,New York
11233,Brooklyn,New York
11234,Brooklyn,New York
11235,Brooklyn,New York
11236,Brooklyn,New York
11237,Brooklyn,New York
11238,Brooklyn,New York
11239,Brooklyn,New York
11240,Brooklyn,New York
11241,Brooklyn,New York
11242,Brooklyn,New York
11243,Brooklyn,New York
11245,Brooklyn,New York
11247,Brooklyn,New York
11249,Brooklyn,New York
11251,Brooklyn,New York
11252,Brooklyn,New York
11256,Brooklyn,New York
14817,Brooktondale,New York
12033,Brookview,New York
11545,Brookville,New York
11548,Brookville,New York
13615,Brownville,New York
13166,Brutus,New York
10511,Buchanan,New York
13617,Bucks Bridge,New York
14201,Buffalo,New York
14202,Buffalo,New York
14203,Buffalo,New York
14204,Buffalo,New York
14205,Buffalo,New York
14206,Buffalo,New York
14207,Buffalo,New York
14208,Buffalo,New York
14209,Buffalo,New York
14210,Buffalo,New York
14211,Buffalo,New York
14212,Buffalo,New York
14213,Buffalo,New York
14214,Buffalo,New York
14215,Buffalo,New York
14216,Buffalo,New York
14217,Buffalo,New York
14218,Buffalo,New York
14220,Buffalo,New York
14222,Buffalo,New York
14223,Buffalo,New York
14224,Buffalo,New York
14225,Buffalo,New York
14227,Buffalo,New York
14233,Buffalo,New York
14240,Buffalo,New York
14263,Buffalo,New York
14264,Buffalo,New York
14265,Buffalo,New York
14267,Buffalo,New York
14269,Buffalo,New York
14270,Buffalo,New York
14272,Buffalo,New York
14276,Buffalo,New York
14280,Buffalo,New York
10915,Bullville,New York
13126,Bundyville,New York
14818,Burdett,New York
10079,Bureau of Census,New York
12917,Burke,New York
12722,Burlingham,New York
13315,Burlington,New York
12027,Burnt Hills,New York
13756,Burnwood,New York
14028,Burt,New York
12066,Burtonsville,New York
10125,Business Reply,New York
10126,Business Reply,New York
